STU_CODE,NAME,Time_Sport_P0,Time_Sport_P1,Time_Sport_P2,Time_Sport_P3,Time_Sport_P4,Time_Sport_P5,Time_Sport_P6,Time_Life_P0,Time_Life_P1,Time_Life_P2,Time_Life_P3,Time_Life_P4,Time_Life_P5,Time_Life_P6,Time_Life_P7,Revise_Sport_P1,Revise_Sport_P2,Revise_Sport_P3,Revise_Sport_P4,Revise_Sport_P5,Revise_Sport_P6,Revise_Life_P1,Revise_Life_P2,Revise_Life_P3,Revise_Life_P4,Revise_Life_P5,Revise_Life_P6,Revise_Life_P7,Repeat_Sport_P1,Repeat_Sport_P2,Repeat_Sport_P3,Repeat_Sport_P4,Repeat_Sport_P5,Repeat_Sport_P6,Repeat_Life_P1,Repeat_Life_P2,Repeat_Life_P3,Repeat_Life_P4,Repeat_Life_P5,Repeat_Life_P6,Repeat_Life_P7,Before_Sport_P1,Before_Sport_P2,Before_Sport_P3,Before_Sport_P4,Before_Sport_P5,Before_Sport_P6,Before_Life_P1,Before_Life_P2,Before_Life_P3,Before_Life_P4,Before_Life_P5,Before_Life_P6,Before_Life_P7,After_Sport_P1,After_Sport_P2,After_Sport_P3,After_Sport_P4,After_Sport_P5,After_Sport_P6,After_Life_P1,After_Life_P2,After_Life_P3,After_Life_P4,After_Life_P5,After_Life_P6,After_Life_P7,AR_Sport_P1,AR_Sport_P2,AR_Sport_P3,AR_Sport_P4,AR_Sport_P5,AR_Sport_P6,AR_Life_P1,AR_Life_P2,AR_Life_P3,AR_Life_P4,AR_Life_P5,AR_Life_P6,AR_Life_P7
140702091823221,name,5.973,117.803,11.058,63.867000000000004,302.70200000000006,286.939,33.281,24.562,18.309,11.774,42.322,185.33,94.85000000000001,72.724,20.004,3,0,20,7,4,0,0,0,0,0,1,1,0,1,1,12,11,4,1,1,1,1,1,2,2,1,24.728,7.241,6.443,2.275,19.867,5.001,8.215,10.426,41.264,70.904,41.971,1.282,7.635,23.473,4.817,7.91,9.57,25.101,29.28,2.804,2.348,2.058,3.827,1.662,1.298,6.101,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091822321,name,3.2089999999999996,102.463,4.691,70.18299999999999,294.95399999999995,353.78999999999996,7.192,6.239,24.369,5.322,34.835,176.06900000000002,115.13199999999999,136.224,24.803,2,0,16,5,3,0,0,0,1,0,0,2,4,1,1,6,7,2,1,1,1,2,3,2,1,1,12.352,4.088,10.597,21.901,17.504,5.082,9.474,4.475,30.958,48.151,5.772,2.622,4.403,18.512,1.603,18.515,14.841,2.813,3.11,2.927,1.847,2.157,1.825,2.376,2.499,4.601,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091823821,name,9.385,49.785,10.255,16.355,52.243,402.029,85.887,3.553,19.087,26.967,65.578,140.198,162.482,54.249,7.2620000000000005,0,0,1,0,2,0,0,0,3,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9.638,6.853,7.934,21.374,119.006,52.018,7.349,16.252,47.631,36.222,80.978,2.053,3.013,21.187,4.402,1.625,3.101,8.112,34.869,4.238,11.715,1.068,2.565,2.652,1.786,2.932,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091822921,name,9.759,40.105,14.339,40.937,200.64399999999998,228.967,90.929,5.882,13.271,25.779,51.985,86.969,91.374,81.718,46.809,0,0,2,1,1,1,0,0,0,0,0,1,2,1,1,2,3,2,1,1,1,1,1,1,1,1,21.985,12.213,19.99,22.84,8.432,46.45,6.206,17.725,49.803,31.964,14.896,4.629,14.167,4.624,3.126,1.663,33.879,5.8,5.623,2.368,9.054,3.182,3.104,3.466,3.809,3.899,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091820821,name,12.985,58.82,12.954,34.55500000000001,101.666,143.822,8.202,8.919,18.082,15.515999999999998,24.536,95.825,32.25,194.974,11.93,6,2,3,3,5,0,1,0,0,0,0,1,0,2,2,3,3,2,1,1,1,1,1,1,1,1,22.386,8.04,13.42,13.896,11.584,5.066,9.626,14.952,20.403,28.936,25.227,3.296,5.165,3.052,1.888,1.992,3.516,15.933,4.136,1.683,1.564,5.133,2.555,2.119,4.142,5.15,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091820521,name,4.473,39.598,14.887,23.239,42.641,65.729,14.992,4.543,19.064,8.936,18.015,86.404,76.782,139.089,22.925,1,0,2,2,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.986,11.489,6.699,10.462,19.722,7.136,5.4,5.349,8.247,16.887,24.588,3.308,5.744,5.611,4.398,5.435,4.076,5.101,7.469,4.181,4.587,10.768,3.512,1.277,1.273,7.201,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091820221,name,18.348,50.806999999999995,19.791,32.528999999999996,75.447,159.612,16.639,18.21,19.496,11.901,17.883,99.833,18.888,142.365,38.639,5,2,2,2,5,0,0,0,3,0,0,1,0,2,2,2,2,1,1,1,1,1,1,1,1,1,27.758,14.257,26.641,27.434,64.5,14.394,7.002,10.665,8.041,69.319,4.977,3.627,21.388,3.361,2.482,2.565,3.934,2.548,3.245,4.354,2.236,5.244,2.015,2.995,1.663,5.004,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091822021,name,10.052,38.063,21.261,26.336,215.797,151.518,27.545,20.361,19.249,29.305,32.564,261.832,165.901,36.479,15.675,0,0,0,1,1,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,4,4,1,1,9.015,17.179,21.005,12.87,56.969,17.95,5.119,10.055,17.851,32.684,11.004,5.381,7.775,9.746,5.082,6.331,62.737,6.054,10.595,5.246,20.25,15.713,7.981,27.029,5.624,5.688,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091821421,name,6.469,56.51,19.94,20.961,74.006,293.413,26.839,13.806,22.501,23.749,17.165,29.068,22.093,67.428,54.503,0,0,0,0,3,0,2,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,41.909,18.899,19.912,32.899,37.508,21.489,5.201,23.744,16.777,19.583,14.815,11.001,41.003,4.099,2.041,2.049,1.605,2.512,6.35,2.505,1.005,1.388,1.184,2.077,1.562,5.259,0,0,0,0,0,0,0,0,0,2,2,2,0
330300221011721,name,46.282,58.473,19.489,44.239000000000004,102.56200000000001,181.259,10.076,2.339,26.257,29.596,43.323,165.25400000000002,148.524,108.999,27.997,6,2,6,1,5,0,1,1,0,0,2,0,0,2,2,4,4,2,1,1,1,1,3,3,1,1,19.494,13.601,93.94,5.425,32.557,6.579,3.754,17.401,28.4,81.176,23.491,10.694,10.917,7.398,2.704,10.444,14.313,2.321,4.497,3.704,4.599,15.923,6.431,21.701,1.206,2.204,0,0,0,0,0,0,0,0,0,2,2,2,0
330300221012021,name,2.526,13.678,6.183,13.751,58.245,96.60400000000001,6.827,4.434,6.838,5.704,9.712,58.283,31.804000000000002,25.094,8.201,0,0,0,2,1,1,0,0,0,0,3,1,0,1,1,1,2,3,2,1,1,1,1,1,1,1,7.758,5.981,13.197,21.545,5.307,0.898,2.738,5.216,8.495,22.383,3.5,1.897,1.803,1.219,1.202,1.554,1.748,1.43,2.534,1.1,1.488,2.217,3.393,1.103,1.198,5.6,0,0,0,0,0,0,0,0,0,2,2,2,0
330300221014721,name,2.191,34.876,18.102,14.297,27.326,73.675,7.695,3.651,15.613,20.284,10.006,31.692999999999998,32.7,53.999,14.603,0,1,0,0,2,0,0,1,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,8.182,15.502,13.603,16.598,9.273,4.995,3.098,17.784,8.203,17.205,17.504,3.5,6.2,7.297,1.505,1.694,3.028,2.203,3.7,1.698,1.8,2.803,2.799,1.8,1.887,6.002,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201034021,name,2.192,24.738,5.976,9.81,35.29,42.995,17.737,4.584,17.803,5.942,9.255,63.870000000000005,37.436,16.7,10.997,1,0,2,1,1,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,12.699,6.061,8.186,10.278,19.289,15.693,9.202,6.012,3.358,14.901,8.69,2.103,2.539,3.015,0.915,0.819,2.107,1.406,3.044,1.103,0.93,1.2,1.137,1.705,1.193,2.695,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201030721,name,2.676,20.183,6.144,4.643,45.751,72.186,7.119999999999999,3.0810000000000004,13.703,5.731,21.869,204.52,90.91900000000001,32.872,9.301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,9.903,6.119,3.701,10.959,19.781,5.798,3.202,5.804,21.967,94.8,36.285,3.571,5.901,1.978,1.025,1.942,10.816,1.303,2.322,1.199,0.927,0.902,0.814,1.196,1.894,2.401,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201032821,name,9.665,23.394,7.381,29.413,194.75900000000001,49.61,11.386,5.5,11.997,14.606,81.534,196.141,225.875,35.675,14.705,0,0,7,1,0,0,0,0,0,0,0,0,0,1,1,5,6,2,1,1,1,1,5,5,1,1,10.543,6.645,12.065,9.593,8.606,2.198,2.595,15.289,77.121,21.065,38.945,1.075,4.701,2.456,1.736,1.337,0.896,4.149,10.188,2.881,0.317,5.413,2.558,46.903,1.881,3.604,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201034321,name,8.076,31.993000000000002,10.509,24.323,83.672,174.406,16.192,16.814999999999998,32.792,18.448,14.02,148.237,36.394,47.604,13.831,0,2,0,1,5,0,5,2,2,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,1,1,16.695,7.943,23.492,45.271,23.501,12.163,4.495,16.036,10.448,25.948,21.81,2.531,5.095,2.5,1.506,1.831,4.496,3.39,5.029,1.304,1.713,1.053,1.899,3.091,0.706,3.333,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201032221,name,5.797,32.359,9.948,12.917000000000002,310.265,282.66,8.913,2.104,21.594,19.187,26.823,119.106,143.508,28.924,25.781,0,0,2,9,6,0,0,0,0,0,3,0,2,1,1,2,4,4,1,1,1,1,1,1,1,1,25.201,9.444,8.7,38.345,21.601,5.412,12.544,16.604,25.924,34.399,78.703,2.604,14.01,2.356,1.504,1.603,3.342,22.393,4.501,0.896,3.583,1.899,2.899,0.899,1.51,2.701,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201031921,name,2.2,37.589,8.199,31.764999999999997,161.70499999999998,141.982,22.589,5.324,12.432,7.9719999999999995,34.598,144.782,158.307,88.845,18.56,0,0,14,2,4,1,0,0,3,0,0,0,0,1,1,7,8,3,2,1,1,1,1,1,1,1,16.587,5.399,14.2,1.389,4.875,1.501,2.505,6.869,20.509,16.178,21.101,7.5,7.969,16.301,3.8,4.152,5.544,2.943,18.425,2.738,2.103,4.924,9.396,2.892,2.842,3.584,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201030121,name,5.072,34.715,7.308,13.092,110.418,115.085,10.644,4.948,19.464,43.948,38.608,95.875,38.13,160.615,10.101,0,0,1,0,3,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15.212,6.886,6.217,31.487,24.977,4.753,5.644,32.262,20.812,39.603,33.33,21.006,4.501,8.914,1.422,1.512,29.927,3.413,6.891,4.743,1.265,1.399,5.259,1.0,1.865,3.264,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201035221,name,17.453,40.712,11.602,23.489,110.714,74.036,8.17,10.324,29.115,7.364000000000001,24.847,174.832,122.14500000000001,57.586,28.005,0,0,4,3,7,0,0,0,2,0,2,0,0,1,1,2,2,1,1,1,1,1,2,2,1,1,18.311,11.229,13.702,34.905,4.613,5.967,13.082,7.063,17.099,22.751,11.401,6.191,4.8,4.492,1.373,0.915,15.318,2.432,3.203,2.437,1.301,1.344,4.403,5.427,3.27,2.289,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201031321,name,17.752,21.03,7.595,35.232,80.093,502.783,8.618,4.502,25.0,12.636,30.063,155.644,138.467,77.603,23.925,1,1,1,1,5,0,0,0,3,0,0,0,0,1,2,1,2,2,1,1,1,1,1,1,1,1,7.504,5.601,29.8,24.462,27.376,2.32,3.504,10.898,26.563,26.501,69.969,2.132,9.601,4.428,1.409,6.432,6.414,12.398,7.298,10.19,2.738,2.188,4.539,2.998,1.699,9.305,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201033721,name,2.77,28.122,6.510999999999999,10.7,53.306,156.2,13.018,2.349,15.440000000000001,16.681,14.034,73.507,40.401,29.804,16.405,0,1,2,0,3,0,0,0,1,0,0,0,0,1,2,2,2,2,1,1,1,1,1,1,1,1,13.081,5.528,7.816,39.598,6.19,8.501,7.155,15.214,6.846,6.81,11.0,5.405,5.004,4.591,0.982,1.39,2.102,1.8,5.517,0.688,2.467,7.882,1.801,2.632,2.598,1.703,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251152221,name,7.5920000000000005,20.701,6.705,7.744,86.271,39.779,12.926,8.538,11.2,11.711,20.821,129.869,129.242,77.755,15.0,0,0,0,4,1,0,0,0,2,0,1,1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,9.601,5.999,7.694,23.25,6.284,4.201,4.1,11.3,14.391,34.169,21.799,17.861,6.0,3.701,1.706,1.05,3.522,2.7,9.725,2.399,1.411,6.031,2.51,3.235,2.199,5.998,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201033121,name,3.2859999999999996,21.682,7.800000000000001,32.968,90.12200000000001,136.542,7.792999999999999,3.963,23.203,23.171,23.805999999999997,154.124,90.89,120.769,17.874,0,0,5,4,0,0,0,2,2,0,0,1,0,1,1,4,4,2,1,1,2,2,2,2,1,1,11.682,6.503,8.827,21.9,19.879,5.237,4.401,13.198,12.154,19.667,26.562,7.371,7.028,1.095,2.297,1.696,11.303,4.005,3.556,8.499,6.649,3.532,3.937,4.152,3.5,6.436,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201034921,name,13.117,16.281,9.604,11.198,23.0,27.301,7.244,2.499,7.397,0.8200000000000001,0.6950000000000001,8.687,8.923,34.378,12.001,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5.681,9.205,9.097,13.4,4.709,5.421,1.701,1.003,0.782,0.899,0.4,1.886,4.799,6.188,1.399,3.101,1.001,1.197,2.823,1.2,0.817,0.913,2.297,1.215,1.994,3.2,0,0,0,0,0,0,0,0,0,2,2,2,0
330300091084121,name,47.203,34.305,33.296,12.699,44.513000000000005,310.59400000000005,25.404,5.897,17.898,23.901,6.501,68.007,8.502,18.992,4.7,0,3,0,1,8,0,1,1,0,0,0,2,0,1,1,1,2,2,1,1,1,1,1,1,1,1,7.8,20.9,12.503,4.853,29.593,23.503,3.197,6.003,6.406,35.799,3.295,1.398,2.0,17.902,1.201,1.196,1.605,1.899,2.901,4.201,1.498,1.095,2.403,2.308,2.295,2.193,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251153721,name,6.071,34.4,12.113,10.216,68.267,288.302,18.636,4.697,23.703,11.28,28.643,70.373,89.398,98.109,16.991,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,12.003,10.604,10.291,33.922,118.1,11.403,7.099,9.497,28.62,38.875,31.199,41.201,11.593,6.399,2.509,0.925,2.101,1.496,8.233,2.806,1.579,1.023,1.701,2.198,2.308,2.795,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251153421,name,13.079,65.614,10.493,8.233,101.13,43.043,20.379,6.796,26.298,27.002,44.929,184.87900000000002,348.292,27.197,11.903,0,0,0,4,1,0,0,0,0,0,1,1,0,1,1,1,2,2,1,1,1,1,2,3,2,1,45.701,9.494,6.395,32.373,3.802,7.788,11.799,26.706,43.9,15.67,80.502,2.9,3.601,5.313,1.999,2.838,2.965,3.013,13.591,2.097,1.296,2.029,3.798,56.808,4.689,3.9,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251151621,name,8.305,39.412,21.784,44.565,80.179,59.832,2.577,3.2990000000000004,13.403,12.327,30.406,135.26999999999998,76.615,67.28,13.303,12,4,13,3,1,0,1,0,2,0,4,3,0,3,3,8,7,2,1,1,1,1,2,2,1,1,11.228,15.775,9.695,16.131,31.203,1.4,4.905,12.599,19.175,50.263,10.892,4.082,6.198,1.317,1.512,4.151,1.767,7.501,2.177,0.932,0.728,0.738,2.491,1.318,2.096,5.801,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251151921,name,6.611,24.688,7.9990000000000006,24.722,124.405,91.10300000000001,11.016,5.302,19.404,29.616,22.609,95.584,39.401,119.985,19.901,0,0,14,3,1,1,1,0,0,0,0,2,2,1,1,7,7,2,1,1,1,1,1,1,1,1,8.887,6.9,6.201,10.323,3.6,5.304,3.599,28.217,20.778,11.071,18.187,2.389,2.9,10.697,2.099,2.697,66.772,4.997,5.115,2.505,2.399,2.831,4.514,5.316,2.795,8.801,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251150421,name,3.702,27.598,21.802,31.161,72.46799999999999,178.685,7.016,6.603,12.097,11.604,54.711,144.28699999999998,100.813,21.392,28.29,0,1,6,4,4,0,0,0,1,0,1,0,0,1,2,2,4,3,1,1,1,2,2,1,1,1,10.898,17.999,20.505,19.935,82.397,4.785,5.5,11.6,42.798,31.095,23.196,2.983,13.391,11.397,1.8,4.065,2.907,2.098,3.231,2.496,1.004,0.802,2.101,2.117,2.106,8.9,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201034621,name,22.288,52.472,33.403,18.615,120.112,67.124,9.685,4.237,20.166,99.536,40.77,106.304,16.409,242.013,11.589,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,2,2,1,1,33.674,32.502,13.399,97.689,24.682,5.374,6.371,91.428,40.775,58.708,1.996,33.321,5.793,2.3,1.901,1.2,14.423,2.544,5.311,0.899,9.108,0.995,1.998,0.804,4.512,4.299,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251154021,name,5.33,87.866,9.7,28.91,156.689,125.39699999999999,10.982,4.706,61.193,44.915,17.797,166.595,37.093,17.999,8.504,2,0,1,2,3,0,0,0,0,0,1,0,0,1,1,2,3,2,1,1,1,1,1,1,1,1,37.666,5.702,20.081,62.903,15.2,4.703,51.298,43.801,17.496,27.489,23.593,6.398,3.201,9.501,4.998,3.826,3.197,3.198,7.279,2.799,2.114,1.301,2.006,1.5,7.199,4.406,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251152821,name,12.206,46.899,33.826,38.284,147.985,611.701,47.992999999999995,9.595,22.936,18.768,22.958,130.639,116.029,35.474,25.0,2,0,0,4,6,1,0,0,0,0,0,0,3,1,1,1,4,5,2,1,1,1,1,1,1,1,12.594,30.597,36.784,8.387,63.004,16.501,13.102,17.863,22.499,50.536,31.702,13.168,11.695,3.71,4.229,2.5,3.102,15.699,2.693,2.334,1.905,1.459,4.103,2.631,2.997,2.501,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201031021,name,2.899,40.106,27.137,9.996,69.208,86.516,29.518,3.1929999999999996,11.821,7.106,9.832,30.645,67.209,35.796,9.106,1,0,1,1,1,2,0,1,7,0,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10.541,26.734,6.998,41.618,45.691,11.291,3.704,2.179,2.778,5.254,17.1,2.699,1.704,5.267,1.403,1.47,1.602,2.113,4.122,2.317,3.622,1.358,1.801,1.308,2.984,4.702,0,0,0,0,0,0,0,0,0,2,2,2,0
330300221010821,name,7.997999999999999,41.241,8.208,14.005,78.994,55.699,7.304,14.946,24.25,12.999,38.802,4.322,5.597,7.789,11.093,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,22.151,7.423,13.803,20.1,49.405,3.699,6.049,12.72,38.0,2.8,1.376,0.999,4.29,6.092,1.785,1.202,3.201,0.996,4.605,4.897,1.279,1.802,0.922,2.92,0.07,5.504,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201031621,name,3.6769999999999996,74.513,10.010000000000002,13.655999999999999,61.74999999999999,108.688,16.144,2.989,15.751000000000001,14.068,31.021,232.39100000000002,202.66000000000003,57.519000000000005,26.304,2,4,6,2,1,1,0,0,0,0,2,0,0,3,2,2,4,2,2,1,1,1,4,6,3,1,11.702,8.696,9.985,8.974,15.689,5.399,8.118,9.372,30.19,5.974,19.399,2.501,7.321,45.103,1.213,1.212,12.588,3.296,8.701,1.552,5.696,1.831,83.243,9.006,4.294,11.904,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251152521,name,3.2990000000000004,12.926,5.175,2.96,93.737,26.631,7.839,13.453,66.87,12.818999999999999,11.981,81.143,11.695,20.2,11.397,0,0,2,0,0,1,15,5,6,0,0,0,0,1,1,1,3,3,2,4,3,3,3,1,1,1,4.243,5.074,2.401,32.229,6.211,2.49,13.498,4.609,2.084,75.528,9.396,3.2,4.099,3.821,1.101,1.06,4.801,1.998,3.811,5.198,1.109,1.699,47.123,0.995,1.393,5.896,0,0,0,0,0,0,0,0,0,2,2,2,0
330300221013521,name,2.29,23.845,3.5949999999999998,9.155,65.266,22.433,14.726,0.819,15.834,13.299,11.679,4.036,4.222,12.063,8.099,1,0,0,2,1,1,2,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,14.397,3.654,8.56,3.8,4.405,4.998,4.335,5.868,7.301,1.52,1.684,3.968,1.603,3.749,0.941,1.595,2.667,9.3,4.121,2.302,8.431,0.775,2.315,2.337,1.193,5.695,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251150721,name,2.503,28.599,6.699,26.079000000000004,216.40900000000005,384.105,60.769000000000005,3.303,15.258,31.238,76.826,118.98700000000001,135.718,171.29,30.676,0,0,4,5,9,1,0,0,0,0,2,4,0,1,1,3,6,3,2,1,1,1,2,2,1,1,13.094,5.597,19.696,56.053,64.101,3.3,3.107,25.439,76.402,44.175,12.586,2.766,9.877,7.206,2.102,2.663,23.679,8.504,4.775,6.762,6.799,1.424,2.713,7.201,2.72,10.201,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201030421,name,11.369,79.699,12.675999999999998,24.866999999999997,307.43899999999996,119.214,20.409,7.67,29.223,42.172,44.81,209.03,171.393,86.899,36.211,1,1,3,4,1,0,0,1,0,0,1,0,0,1,2,3,3,2,1,1,1,1,1,1,1,1,18.078,9.75,10.393,55.695,18.391,8.08,11.102,28.78,42.809,71.4,19.98,10.211,7.104,4.547,1.905,4.286,113.14,1.983,13.329,12.515,3.388,3.001,7.61,4.796,8.491,23.162,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251154621,name,5.911,29.289,8.803,10.574,49.243,258.381,9.385,2.668,12.429,47.104000000000006,15.695,108.603,71.196,28.701,13.305,2,0,0,2,0,0,0,4,2,0,1,0,0,1,1,1,1,1,1,1,3,3,1,1,1,1,9.795,8.299,9.297,30.722,72.777,5.096,5.93,32.4,6.097,77.601,29.997,7.81,7.6,2.798,1.504,2.277,1.322,1.804,5.289,2.701,10.1,1.4,1.803,2.198,3.202,3.503,0,0,0,0,0,0,0,0,0,2,2,2,0
330300091081121,name,1.0979999999999999,41.2,10.505,38.107,129.186,228.914,13.411,1.6019999999999999,28.307,11.0,8.493,70.806,106.298,126.402,26.902,2,0,1,7,0,0,0,1,0,0,0,5,0,1,1,2,5,4,1,1,1,1,1,1,1,1,21.403,10.008,29.297,21.197,20.295,11.604,5.808,5.796,7.994,23.001,38.795,4.798,18.4,2.892,1.497,3.809,1.601,1.403,2.807,6.908,1.009,1.499,1.404,2.0,1.798,4.692,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251154321,name,7.300000000000001,20.905,9.597,19.371,93.14099999999999,389.581,3.377,1.9,28.301,17.198999999999998,31.799,117.102,60.737,141.364,10.395,0,0,5,1,5,0,0,2,1,0,1,1,0,1,1,2,2,2,1,1,2,2,1,2,2,1,10.201,8.999,7.297,38.654,35.099,1.398,4.502,1.901,13.001,40.201,9.803,24.305,6.2,3.801,1.598,5.349,3.596,40.0,2.979,1.701,1.602,2.598,2.102,2.834,5.303,2.697,0,0,0,0,0,0,0,0,0,2,2,2,0
330300221012921,name,3.0439999999999996,34.249,6.363,11.206,53.59,111.607,25.944,1.7000000000000002,21.601,5.011,7.417999999999999,114.869,120.102,31.298000000000002,11.699,0,0,0,1,2,0,0,0,0,0,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6.609,5.262,7.504,7.591,10.003,23.196,7.004,4.602,6.521,7.57,15.306,2.497,3.701,11.234,2.101,4.702,4.795,2.092,3.748,3.593,1.409,1.897,3.699,1.883,4.999,3.598,0,0,0,0,0,0,0,0,0,2,2,2,0
330300221013821,name,4.85,36.218,7.398,35.525000000000006,122.158,96.319,25.912,8.302,13.456,25.141,22.977,142.863,57.697,53.655,13.306,2,0,5,1,0,0,0,0,0,0,1,0,0,1,1,3,3,1,1,1,1,1,1,1,1,1,17.008,7.574,6.774,47.962,35.892,18.172,6.396,24.615,21.279,86.261,38.324,36.436,5.679,2.821,0.824,1.443,26.345,9.328,8.74,1.975,1.526,2.698,2.704,1.059,2.881,5.632,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251151321,name,1.315,19.594,24.499,18.614,19.408,22.394,10.13,1.8010000000000002,10.595,0.901,1.1019999999999999,7.9559999999999995,4.035,144.909,7.2010000000000005,0,0,0,0,3,2,0,0,0,0,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,10.292,21.699,17.798,8.985,2.978,1.295,2.595,0.805,1.003,1.483,1.748,2.107,2.997,3.0,3.8,1.816,4.618,3.613,8.544,2.296,1.096,1.099,1.259,1.093,19.297,3.602,0,0,0,0,0,0,0,0,0,2,2,2,0
330300201032521,name,6.008,28.798,15.297,39.619,67.487,329.819,13.854,3.6449999999999996,11.402,22.047,37.075,180.53,145.46699999999998,78.50099999999999,27.907,0,0,8,0,2,0,0,0,1,0,0,0,1,1,1,5,5,1,1,1,1,1,3,4,2,1,11.799,12.7,25.822,23.502,10.898,10.492,2.401,21.404,31.154,14.191,21.502,0.922,15.395,3.499,3.597,4.488,2.102,1.209,4.362,4.592,1.643,5.519,1.298,20.954,0.101,3.811,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251153121,name,16.977,33.605,25.795,15.461,177.346,71.194,13.393,3.0,15.933,27.183,31.592,57.599,50.293000000000006,66.4,17.299,0,0,1,2,3,0,0,0,2,0,1,0,0,1,1,2,2,1,1,1,1,1,2,2,1,1,20.002,22.105,10.902,15.397,15.995,6.1,6.203,25.167,28.191,23.798,9.093,6.707,9.603,3.299,4.69,2.959,6.107,2.102,8.293,2.934,3.016,2.308,2.002,4.198,4.09,3.495,0,0,0,0,0,0,0,0,0,2,2,2,0
330300091083521,name,6.291,57.298,10.203,24.513999999999996,139.891,290.903,5.206,2.394,14.305,20.397,45.3,106.201,83.905,53.113,22.692,7,0,8,4,4,0,0,0,4,0,1,3,0,1,1,4,4,2,1,1,1,1,2,2,1,1,23.262,10.006,9.5,5.502,50.604,3.898,6.709,19.098,41.204,11.702,8.701,1.298,18.089,4.093,1.197,0.909,1.204,0.803,2.308,1.798,2.299,1.692,0.995,18.401,3.11,2.202,0,0,0,0,0,0,0,0,0,2,2,2,0
330300091080221,name,4.204,18.093,14.999,13.704,97.60199999999999,28.908,7.590999999999999,9.989,12.7,14.611,76.601,114.996,75.903,142.203,17.703,0,0,1,3,0,0,0,0,0,0,3,1,4,1,1,2,2,1,1,1,1,1,1,1,1,1,10.0,14.708,11.004,3.207,6.001,5.498,5.609,14.607,76.303,11.506,8.004,2.911,7.202,2.699,1.291,0.896,1.998,2.307,3.093,1.798,1.004,1.298,2.1,2.294,2.7,3.398,0,0,0,0,0,0,0,0,0,2,2,2,0
